35	The Angell Treaty allowed US to restrict Chinese immigration temporarily.	[791, 7568, 616, 52131, 5535, 2326, 311, 9067, 8620, 15443, 28191, 13]	12	ok
36	The Industrial Workers of the World emerged in 1905.	[791, 25563, 36798, 315, 279, 4435, 22763, 304, 220, 7028, 20, 13]	12	ok
37	Railroads drove the US industrial economy before 1890 significantly.	[95150, 43791, 23980, 279, 2326, 13076, 8752, 1603, 220, 9378, 15, 12207, 13]	13	ok
38	US-China relations strained over immigration legislation proposal.	[2078, 98709, 4398, 73779, 927, 15443, 13543, 14050, 13]	9	ok
39	Costa Rica offers a haven for eco-tourism and medical tourism.	[15289, 64, 53049, 6209, 264, 9167, 369, 42688, 2442, 414, 2191, 323, 6593, 32083, 13]	15	ok
40	Costa Rica's premier medical tourism destination for quality care abroad.	[15289, 64, 53049, 596, 21134, 6593, 32083, 9284, 369, 4367, 2512, 22917, 13]	13	ok
41	Medical tourism in Costa Rica offers diverse healthcare services abroad.	[53654, 32083, 304, 32380, 53049, 6209, 17226, 18985, 3600, 22917, 13]	11	ok
42	Costa Rica offers affordable medical treatment options abroad.	[15289, 64, 53049, 6209, 17049, 6593, 6514, 2671, 22917, 13]	10	ok
43	Costa Rica offers diverse medical services abroad.	[15289, 64, 53049, 6209, 17226, 6593, 3600, 22917, 13]	9	ok
44	The Cook brothers successfully manage hospital insurance and patient services.	[791, 12797, 20820, 7946, 10299, 8952, 8276, 323, 8893, 3600, 13]	11	ok
45	Medical Tourism pioneers in Costa Rica, innovating patient care abroad.	[53654, 52652, 83407, 304, 32380, 53049, 11, 9721, 1113, 8893, 2512, 22917, 13]	13	ok
46	Health tourism surges in Costa Rica's plastic surgery market.	[14884, 32083, 1765, 4282, 304, 32380, 53049, 596, 12466, 15173, 3157, 13]	12	ok
47	Costa Rica boasts highest life expectancy in Latin America overall.	[15289, 64, 53049, 38119, 8592, 2324, 66995, 304, 20023, 5270, 8244, 13]	12	ok
48	Costa Rica attracts foreign patients seeking affordable quality healthcare services.	[15289, 64, 53049, 61191, 7362, 6978, 11125, 17049, 4367, 18985, 3600, 13]	12	ok
49	Urine colors vary from pale to dark amber shades naturally.	[52, 40101, 8146, 13592, 505, 28639, 311, 6453, 68705, 37199, 18182, 13]	12	ok
50	Caffeine consumption causes temporary urine color change in some individuals.	[34, 38880, 483, 15652, 11384, 13643, 40335, 1933, 2349, 304, 1063, 7931, 13]	13	ok
51	Color and clarity of urine indicate potential substance presence.	[1668, 323, 32373, 315, 40335, 13519, 4754, 20278, 9546, 13]	10	ok
52	Urine composition reveals body health through color and frequency.	[52, 40101, 18528, 21667, 2547, 2890, 1555, 1933, 323, 11900, 13]	11	ok
53	Red or yellow-brown urine can indicate disease or damage.	[6161, 477, 14071, 1481, 4935, 40335, 649, 13519, 8624, 477, 5674, 13]	12	ok
54	Dehydration affects urine color and fluid balance significantly always.	[1951, 81824, 22223, 40335, 1933, 323, 15962, 8335, 12207, 2744, 13]	11	ok
55	Dark urine color indicates inadequate hydration levels and potential health issues.	[26915, 40335, 1933, 15151, 46579, 88000, 5990, 323, 4754, 2890, 4819, 13]	12	ok
56	Urine analysis reveals health issues through color and scent.	[52, 40101, 6492, 21667, 2890, 4819, 1555, 1933, 323, 41466, 13]	11	ok
57	Dark urine is normal if it returns to normal color after hydration.	[26915, 40335, 374, 4725, 422, 433, 4780, 311, 4725, 1933, 1306, 88000, 13]	13	ok
58	Urine color reveals health insights through subtle chemical changes.	[52, 40101, 1933, 21667, 2890, 26793, 1555, 27545, 11742, 4442, 13]	11	ok
59	Liver transplantation is often performed due to cirrhosis caused various factors.	[83995, 98702, 374, 3629, 10887, 4245, 311, 30570, 41196, 10934, 9057, 5370, 9547, 13]	14	ok
60	Inborn errors of bile acid synthesis cause severe liver and neurological issues.	[644, 16381, 6103, 315, 73394, 13935, 39975, 5353, 15748, 26587, 323, 64908, 4819, 13]	14	ok
61	Autoimmune disorders affect 34% of patients with autoimmune hepatitis.	[13556, 70155, 24673, 7958, 220, 1958, 4, 315, 6978, 449, 88191, 73975, 13]	13	ok
62	Primary biliary cirrhosis destroys liver's bile ducts gradually.	[16352, 293, 35546, 30570, 41196, 10934, 60832, 26587, 596, 73394, 45339, 82, 27115, 13]	14	ok
63	Hepatitis B and C, alcoholism, and genetic disorders cause cirrhosis.	[39, 752, 82801, 426, 323, 356, 11, 13200, 2191, 11, 323, 19465, 24673, 5353, 30570, 41196, 10934, 13]	18	ok
64	Peroxisomal disorders affect bile acid synthesis and motor function.	[47, 2382, 7339, 53911, 24673, 7958, 73394, 13935, 39975, 323, 9048, 734, 13]	13	ok
65	"Here is a nominal phrase with no repetition, at most 10 words and at least 6 words:

""Electrospray ionisation tandem mass spectrometry screens for neurological disorders."""	[8586, 374, 264, 47855, 17571, 449, 912, 54515, 11, 520, 1455, 220, 605, 4339, 323, 520, 3325, 220, 21, 4339, 1473, 1, 30431, 3714, 91704, 28772, 8082, 67042, 3148, 9618, 442, 15501, 15670, 369, 64908, 24673, 1210]	37	problèmes de génération
66	Autoimmune Hepatitis is a liver disease caused by immune system damage.	[13556, 70155, 61245, 82801, 374, 264, 26587, 8624, 9057, 555, 22852, 1887, 5674, 13]	14	ok
67	Pruritus is a symptom of cholestasis caused by bile acids.	[3617, 324, 36891, 374, 264, 49648, 315, 523, 62095, 10949, 9057, 555, 73394, 33969, 13]	15	ok
68	Primary Biliary Cirrhosis predominantly affects women over 50 years old.	[16352, 426, 35546, 42009, 41196, 10934, 47904, 22223, 3278, 927, 220, 1135, 1667, 2362, 13]	15	ok
69	Ancient Jewish leaders delayed winter solstice celebrations to start year.	[89167, 1188, 13653, 6164, 23540, 12688, 2092, 94803, 47674, 311, 1212, 1060, 13]	13	ok
70	Israel's barley harvest timing influences Jewish New Year celebrations.	[34627, 596, 81817, 24322, 18912, 34453, 13653, 1561, 9941, 47674, 13]	11	ok
71	Barley is a versatile grain with diverse uses worldwide.	[3511, 3258, 374, 264, 33045, 24875, 449, 17226, 5829, 15603, 13]	11	ok
72	Barley harvest affects calendar year start timing uncertainty.	[3511, 3258, 24322, 22223, 13470, 1060, 1212, 18912, 27924, 13]	10	ok
73	Ancient Israel's harvest season spanned from April to November.	[89167, 1188, 6921, 596, 24322, 3280, 9575, 19212, 505, 5936, 311, 6841, 13]	13	ok
74	Barley is less cold tolerant than certain winter grains varieties.	[3511, 3258, 374, 2753, 9439, 74582, 1109, 3738, 12688, 41936, 36680, 13]	12	ok
75	Wheat ripens later than barley, typically in late spring season.	[54, 20559, 24169, 729, 3010, 1109, 81817, 11, 11383, 304, 3389, 10683, 3280, 13]	14	ok
76	The start of the year was not barley-related historically.	[791, 1212, 315, 279, 1060, 574, 539, 81817, 14228, 35901, 13]	11	ok
77	Barley harvest typically occurs in late spring in Palestine.	[3511, 3258, 24322, 11383, 13980, 304, 3389, 10683, 304, 42034, 13]	11	ok
78	Pentecost marked the end of the grain harvest season.	[47, 306, 762, 537, 13160, 279, 842, 315, 279, 24875, 24322, 3280, 13]	13	ok
79	Left side under rib pain may be caused by serious conditions.	[5530, 3185, 1234, 20735, 6784, 1253, 387, 9057, 555, 6129, 4787, 13]	12	ok
80	Pancreatitis is a serious condition requiring immediate medical attention always.	[36793, 846, 82801, 374, 264, 6129, 3044, 23537, 14247, 6593, 6666, 2744, 13]	13	ok
81	Left side organs include spleen, stomach, and pancreas, typically cause pain.	[5530, 3185, 36853, 2997, 87450, 268, 11, 23152, 11, 323, 62268, 300, 11, 11383, 5353, 6784, 13]	17	ok
82	Rib cage is a vital structure in vertebrates enclosing vital organs.	[99984, 36460, 374, 264, 16595, 6070, 304, 67861, 99868, 86028, 16595, 36853, 13]	13	ok
83	Damage to lower right rib cage causes sharp pain under rib cage.	[25246, 311, 4827, 1314, 20735, 36460, 11384, 17676, 6784, 1234, 20735, 36460, 13]	13	ok
84	The rib cage shields vital organs in the abdomen.	[791, 20735, 36460, 53765, 16595, 36853, 304, 279, 64772, 13]	10	ok
85	The chest cavity contains lungs, heart, and diaphragm primarily.	[791, 15489, 56429, 5727, 45274, 11, 4851, 11, 323, 1891, 95896, 76, 15871, 13]	14	ok
86	Pain radiates from left upper abdomen to ribcage area.	[47, 467, 12164, 988, 505, 2163, 8582, 64772, 311, 20735, 66, 425, 3158, 13]	14	ok
87	Rib structure consists of head, neck, and shaft components.	[99984, 6070, 17610, 315, 2010, 11, 13272, 11, 323, 31468, 6956, 13]	12	ok
88	Costochondritis causes sharp pain under the left ribs.	[15289, 47517, 38090, 11384, 17676, 6784, 1234, 279, 2163, 56249, 13]	11	ok
89	Wheeler Services, Inc specializes in commercial concrete construction projects nationwide.	[54, 383, 8023, 8471, 11, 4953, 46672, 304, 8518, 14509, 8246, 7224, 29054, 13]	14	ok
90	Steve leads credit strategy at Lendmark Financial Services.	[38595, 11767, 6807, 8446, 520, 445, 408, 4075, 17961, 8471, 13]	11	ok
91	Wheeler Services, Inc. specializes in various construction projects nationwide.	[54, 383, 8023, 8471, 11, 4953, 13, 46672, 304, 5370, 8246, 7224, 29054, 13]	14	ok
92	Dr. Wheeler, a seasoned Emergency Medicine specialist, practices in Maryland.	[9023, 13, 61446, 11, 264, 52614, 32708, 19152, 24687, 11, 12659, 304, 23481, 13]	14	ok
93	Steve is a seasoned financial expert with extensive industry knowledge.	[38595, 374, 264, 52614, 6020, 6335, 449, 16781, 5064, 6677, 13]	11	ok
94	Steve Wheeler appointed as Lendmark Financial Services' new Chief Credit Officer.	[38595, 61446, 21489, 439, 445, 408, 4075, 17961, 8471, 6, 502, 14681, 16666, 20148, 13]	15	ok
95	Dr. Wheeler holds a medical degree from Latvian Medical Academy.	[9023, 13, 61446, 10187, 264, 6593, 8547, 505, 10128, 85, 1122, 13235, 16192, 13]	14	ok
96	Steve holds a degree in American Legal History and serves.	[38595, 10187, 264, 8547, 304, 3778, 25705, 11346, 323, 17482, 13]	11	ok
97	Verify insurance details with Dr. Wheeler's office directly always.	[33727, 8276, 3649, 449, 2999, 13, 61446, 596, 5274, 6089, 2744, 13]	12	ok
98	Wheeler Services is a licensed contractor specializing in concrete structures.	[54, 383, 8023, 8471, 374, 264, 16383, 31072, 58394, 304, 14509, 14726, 13]	13	ok
99	Antonín Dvořák's father supported his musical ambitions freely always.	[17555, 263, 25196, 423, 107110, 72542, 596, 7126, 7396, 813, 18273, 51566, 26662, 2744, 13]	15	ok
100	Antonín Dvořák was a musician, not a butcher.	[17555, 263, 25196, 423, 107110, 72542, 574, 264, 39844, 11, 539, 264, 76194, 13]	14	ok
101	Antonín Dvořák was a renowned Czech composer of Romantic music.	[17555, 263, 25196, 423, 107110, 72542, 574, 264, 37048, 34250, 40550, 315, 76830, 4731, 13]	15	ok
102	Dvorak was born in a rapidly changing Bohemia village.	[35, 37215, 587, 574, 9405, 304, 264, 19019, 10223, 52450, 22689, 14458, 13]	13	ok
103	Dvorak was a musician who defied his butcher father's legacy.	[35, 37215, 587, 574, 264, 39844, 889, 711, 1142, 813, 76194, 7126, 596, 20160, 13]	15	ok
104	Antonin Dvorak blended folk music into classical compositions masterfully.	[17555, 263, 258, 423, 37215, 587, 55645, 29036, 4731, 1139, 29924, 62644, 7491, 3725, 13]	15	ok
105	Dvorak befriended Brahms and spent Iowa summers there afterwards.	[35, 37215, 587, 58046, 462, 2954, 78084, 1026, 323, 7543, 21357, 80769, 1070, 27905, 13]	15	ok
106	Nelahozeves birthplace of renowned composer Antonin Dvorak in 1841.	[45, 301, 29682, 3059, 2396, 7342, 2050, 315, 37048, 40550, 17958, 258, 423, 37215, 587, 304, 220, 10336, 16, 13]	20	ok
107	Antonin Dvorak was a musician despite his butcher father.	[17555, 263, 258, 423, 37215, 587, 574, 264, 39844, 8994, 813, 76194, 7126, 13]	14	ok
108	Dvorak was a musician who defied his father's expectations.	[35, 37215, 587, 574, 264, 39844, 889, 711, 1142, 813, 7126, 596, 17078, 13]	14	ok
109	Medicare faces financial strain due to rising costs nationwide.	[13613, 81138, 12580, 6020, 26800, 4245, 311, 16448, 7194, 29054, 13]	11	ok
110	Social Security benefits to rise 1.7% in 2015 seasonally.	[27414, 8398, 7720, 311, 10205, 220, 16, 13, 22, 4, 304, 220, 679, 20, 3280, 750, 13]	17	ok
111	Social Security benefits failed to keep pace with inflation recently.	[27414, 8398, 7720, 4745, 311, 2567, 18338, 449, 25544, 6051, 13]	11	ok
112	Social Security benefits to remain unchanged in 2016 nationwide.	[27414, 8398, 7720, 311, 7293, 35957, 304, 220, 679, 21, 29054, 13]	12	ok
113	Social Security recipients to receive modest benefit increase in 2017.	[27414, 8398, 34876, 311, 5371, 27946, 8935, 5376, 304, 220, 679, 22, 13]	13	ok
114	Earnings limit for 66-year-olds remains $41,880 annually.	[36, 15202, 4017, 369, 220, 2287, 4771, 65248, 8625, 400, 3174, 11, 19272, 30171, 13]	15	ok
115	Social Security benefits to rise 1.7% in 2015 slightly.	[27414, 8398, 7720, 311, 10205, 220, 16, 13, 22, 4, 304, 220, 679, 20, 10284, 13]	16	ok
116	Social Security benefits to rise by $2 per month nationwide.	[27414, 8398, 7720, 311, 10205, 555, 400, 17, 824, 2305, 29054, 13]	12	ok
117	Medicare Part B premiums increased to $149 in 2017 significantly.	[13613, 81138, 3744, 426, 48607, 7319, 311, 400, 10161, 304, 220, 679, 22, 12207, 13]	15	ok
118	Social Security benefits unlikely to rise in 2017 significantly.	[27414, 8398, 7720, 17821, 311, 10205, 304, 220, 679, 22, 12207, 13]	12	ok
119	Villeray offers a unique blend of culture and laidback lifestyle.	[53, 15610, 352, 6209, 264, 5016, 20955, 315, 7829, 323, 17551, 1445, 19433, 13]	14	ok
120	DuProprio provides comprehensive support for private sellers nationwide effectively.	[43174, 2051, 10599, 5825, 16195, 1862, 369, 879, 37249, 29054, 13750, 13]	12	ok
121	Old Montreal Condos for Sale in Montreal, QC, Canada Overview	[18788, 30613, 1221, 41625, 369, 13618, 304, 30613, 11, 43707, 11, 7008, 35907]	13	ok
122	Vida LaSalle and Adamus projects offer luxury living options.	[53, 4849, 5034, 50, 5164, 323, 15387, 355, 7224, 3085, 19913, 5496, 2671, 13]	14	ok
123	Montreal condo market offers numerous options for buyers nationwide.	[35515, 8110, 44200, 3157, 6209, 12387, 2671, 369, 23455, 29054, 13]	11	ok
124	In Old Montreal, unique condos with customized designs abound.	[644, 10846, 30613, 11, 5016, 88475, 449, 32789, 14769, 87690, 13]	11	ok
125	District Griffin is a Griffintown super condo with 350 units.	[48940, 41496, 374, 264, 28894, 396, 785, 2307, 44200, 449, 220, 8652, 8316, 13]	14	ok
126	Villeray offers a unique blend of culture and laidback atmosphere.	[53, 15610, 352, 6209, 264, 5016, 20955, 315, 7829, 323, 17551, 1445, 16975, 13]	14	ok
127	Downtown Montreal Real Estate Agents Specializing in Condos and Homes.	[35, 15876, 30613, 8976, 25447, 51354, 9984, 4954, 304, 1221, 41625, 323, 37664, 13]	14	ok
128	Le Bossuet and 3430 Masson are Montreal condo projects.	[2356, 32669, 14127, 323, 220, 16522, 15, 9346, 263, 527, 30613, 44200, 7224, 13]	14	ok
129	Assessing Pupil Reactions with a Flashlight Test Method	[5733, 434, 287, 393, 94745, 1050, 4109, 449, 264, 17710, 4238, 3475, 6872]	13	ok
130	Pupillary reflexes regulate pupil size in response to stimuli.	[47, 455, 35605, 33766, 288, 37377, 61072, 1404, 304, 2077, 311, 56688, 13]	13	ok
131	Pupillary reflexes regulate eye size in response to stimuli.	[47, 455, 35605, 33766, 288, 37377, 8071, 1404, 304, 2077, 311, 56688, 13]	13	ok
132	Normal pupils constrict in response to light stimulation normally.	[12484, 45172, 390, 6765, 304, 2077, 311, 3177, 41959, 14614, 13]	11	ok
133	Rapid Automated Perimetry detects optic nerve damage or retinal disease.	[49, 44221, 95823, 3700, 318, 15501, 67578, 81209, 32015, 5674, 477, 2160, 992, 8624, 13]	15	ok
134	Abnormal pupillary reflex indicates potential damage to the retina or nerve.	[5953, 8416, 15241, 35605, 33766, 15151, 4754, 5674, 311, 279, 84827, 477, 32015, 13]	14	ok
135	Sympathetic and parasympathetic systems regulate pupil constriction mechanisms.	[35767, 1331, 589, 5411, 323, 1370, 6539, 1331, 589, 5411, 6067, 37377, 61072, 19477, 2538, 24717, 13]	17	ok
136	Pupillary reflexes are controlled by autonomic nervous system divisions.	[47, 455, 35605, 33766, 288, 527, 14400, 555, 3154, 48228, 23418, 1887, 37601, 13]	14	ok
137	Observe pupil reactions to light stimulation and comparison.	[4213, 13570, 61072, 25481, 311, 3177, 41959, 323, 12593, 13]	10	ok
138	Pupillary exam assesses pupil size and response accurately.	[47, 455, 35605, 7151, 8720, 288, 61072, 1404, 323, 2077, 30357, 13]	12	ok
139	KESWICK, VA census data unavailable, using nearby ZIP Code 22947.	[42, 1600, 54, 10915, 11, 21571, 44702, 828, 36087, 11, 1701, 14373, 57774, 6247, 220, 14378, 2618, 13]	18	ok
140	Charlottesville, Virginia, a city with a population of 201,559.	[4873, 75, 61670, 11, 13286, 11, 264, 3363, 449, 264, 7187, 315, 220, 679, 11, 22424, 13]	17	ok
141	Location's population growth depends on TDP and commuting ratio.	[4812, 596, 7187, 6650, 14117, 389, 350, 10510, 323, 94950, 11595, 13]	12	ok
142	Keswick, Virginia, 22947, Albemarle County, USA postal information available.	[42, 288, 21878, 11, 13286, 11, 220, 14378, 2618, 11, 32672, 336, 277, 273, 6406, 11, 7427, 40854, 2038, 2561, 13]	21	ok
143	Keswick, VA has limited demographic data and local connections.	[42, 288, 21878, 11, 21571, 706, 7347, 38462, 828, 323, 2254, 13537, 13]	13	ok
144	Keswick's per capita income is relatively high in Virginia nationwide.	[42, 288, 21878, 596, 824, 53155, 8070, 374, 12309, 1579, 304, 13286, 29054, 13]	14	ok
145	Keswick, Virginia census data and community profile available online.	[42, 288, 21878, 11, 13286, 44702, 828, 323, 4029, 5643, 2561, 2930, 13]	13	ok
146	Keswick, Virginia, is a rural area with multiple counties.	[42, 288, 21878, 11, 13286, 11, 374, 264, 19624, 3158, 449, 5361, 31276, 13]	14	ok
147	Small town life fosters rapid information dissemination and gossip.	[26375, 6424, 2324, 37413, 388, 11295, 2038, 87764, 323, 58587, 13]	11	ok
148	Keswick Iowa's population and demographics from 2017 and 2018.	[42, 288, 21878, 21357, 596, 7187, 323, 63334, 505, 220, 679, 22, 323, 220, 679, 23, 13]	17	ok
149	Oral phase involves tongue, lips, and jaw in food preparation.	[2244, 278, 10474, 18065, 25466, 11, 23726, 11, 323, 16942, 304, 3691, 18459, 13]	14	ok
150	Swallowing involves complex coordination of multiple bodily systems.	[13521, 7331, 287, 18065, 6485, 38793, 315, 5361, 48131, 6067, 13]	11	ok
151	Oral preparatory phase involves voluntary chewing and tasting food.	[2244, 278, 10073, 5382, 10474, 18065, 37079, 75477, 323, 47500, 3691, 13]	12	ok
152	Oral cavity bolus transport via reflexive swallow mechanism.	[2244, 278, 56429, 21434, 355, 7710, 4669, 33766, 535, 42276, 17383, 13]	12	ok
153	Swallowing disorders affect elderly, causing dehydration and respiratory issues.	[13521, 7331, 287, 24673, 7958, 29920, 11, 14718, 99857, 323, 42631, 4819, 13]	13	ok
154	Dysphagia is a complex swallowing disorder with varied causes.	[35, 1065, 764, 351, 689, 374, 264, 6485, 91747, 19823, 449, 28830, 11384, 13]	14	ok
155	Aging affects tongue function, leading to swallowing issues.	[32, 3252, 22223, 25466, 734, 11, 6522, 311, 91747, 4819, 13]	11	ok
156	Deglutition is a three-stage process involving oral mastication.	[46757, 87954, 684, 374, 264, 2380, 51256, 1920, 16239, 21308, 296, 5174, 367, 13]	14	ok
157	Swallowing involves precise neuromuscular coordination and jaw movement.	[13521, 7331, 287, 18065, 24473, 21143, 442, 355, 22077, 38793, 323, 16942, 7351, 13]	14	ok
158	Understanding normal swallowing is crucial for therapeutic planning.	[71251, 4725, 91747, 374, 16996, 369, 37471, 9293, 13]	9	ok
159	Sorrento, Louisiana, a small town in Ascension Parish, Louisiana.	[50, 49809, 78, 11, 29974, 11, 264, 2678, 6424, 304, 40660, 2711, 60347, 11, 29974, 13]	16	ok
160	Edenborn named Sorrento after Italian honeymoon destination in 1909.	[2782, 268, 16381, 7086, 30631, 8135, 78, 1306, 15155, 84893, 9284, 304, 220, 7028, 24, 13]	16	ok
161	Ascension Parish Tourism Commission's financial statements for 2010.	[41203, 2711, 60347, 52652, 9849, 596, 6020, 12518, 369, 220, 679, 15, 13]	13	ok
162	Sorrento, Louisiana is located in Ascension Parish, with median home price $15/sqft.	[50, 49809, 78, 11, 29974, 374, 7559, 304, 40660, 2711, 60347, 11, 449, 23369, 2162, 3430, 400, 868, 2754, 80, 728, 13]	22	autre
163	Sorrento, Louisiana, named after Italian honeymoon destination.	[50, 49809, 78, 11, 29974, 11, 7086, 1306, 15155, 84893, 9284, 13]	12	ok
164	Sorrento is a small town in Louisiana with growing development.	[50, 49809, 78, 374, 264, 2678, 6424, 304, 29974, 449, 7982, 4500, 13]	13	ok
165	Flooding hits Sorrento, Louisiana, causing major road disruptions nationwide.	[93387, 3785, 13280, 30631, 8135, 78, 11, 29974, 11, 14718, 3682, 5754, 98057, 29054, 13]	15	ok
166	Sorrento, Louisiana, a small town in Ascension Parish, Louisiana.	[50, 49809, 78, 11, 29974, 11, 264, 2678, 6424, 304, 40660, 2711, 60347, 11, 29974, 13]	16	ok
167	Sorrento, Louisiana has a low sex offender ratio and taxes.	[50, 49809, 78, 11, 29974, 706, 264, 3428, 1877, 47753, 11595, 323, 13426, 13]	14	ok
168	Sorrento's diverse population reflects its rich cultural heritage origins.	[50, 49809, 78, 596, 17226, 7187, 27053, 1202, 9257, 13042, 28948, 33472, 13]	13	ok
169	Monks Mound is the largest Mississippian earthwork structure.	[11342, 2857, 386, 801, 374, 279, 7928, 9083, 1056, 2877, 1122, 9578, 1816, 6070, 13]	15	ok
170	Mississippian Period saw significant pottery innovation and adaptation.	[36412, 1056, 2877, 1122, 26572, 5602, 5199, 83763, 19297, 323, 34185, 13]	12	ok
171	Ancient earthworks constructed by laborers through repetitive manual labor.	[89167, 1188, 9578, 19033, 20968, 555, 9511, 388, 1555, 59177, 11630, 9511, 13]	13	ok
172	Native American earth mounds span the US Southeast region historically.	[21464, 3778, 9578, 296, 3171, 9575, 279, 2326, 36664, 5654, 35901, 13]	12	ok
